drug,p_order,d_order,q_order,P_order,D_order,Q_order,MAPE,AIC
Parnaparin,1,0,1,0,1,0,46409443564.96362,-331.2111022575526
Parnaparin,1,0,1,0,1,1,45573896209.637794,-283.0271172422249
Parnaparin,1,0,1,1,0,0,8317955825.009982,-388.94512381300854
Parnaparin,1,0,1,1,0,1,512323.5358837278,-521.860198227986
Parnaparin,1,0,1,1,1,0,1012303306829.7441,-240.8846749213249
Parnaparin,1,0,1,1,1,1,42173253169.22209,-281.2178890879565
Parnaparin,1,0,2,0,0,0,1497589.9209661197,-462.5744711326306
Parnaparin,1,0,2,0,0,1,1980272.358320712,-503.31027474190614
Parnaparin,1,0,2,0,1,0,100100635621.7126,-322.36375850433734
Parnaparin,1,0,2,0,1,1,96764414940.52927,-299.54979096230386
Parnaparin,1,0,2,1,0,0,22988233567.1323,-391.83846166773816
Parnaparin,1,0,2,1,0,1,1988932.666409566,-501.3103107307169
Parnaparin,1,0,2,1,1,0,992433714618.9333,-241.01131493484226
Parnaparin,1,0,2,1,1,1,99943984658.62561,-296.08721783303673
Parnaparin,1,1,0,0,0,0,0.0,-464.37174860711013
Parnaparin,1,1,0,0,0,1,0.008198353654579072,-455.0996290916673
Parnaparin,1,1,0,0,1,0,281.12845540086903,-329.95079860449766
Parnaparin,1,1,0,0,1,1,6841713.014394163,-279.4542825972562
Parnaparin,1,1,0,1,0,0,60392485.68425994,-441.7159889228734
Parnaparin,1,1,0,1,0,1,1.3210186258839198,-453.03353163103867
Parnaparin,1,1,0,1,1,0,4975303300705.454,-267.46436700610434
Parnaparin,1,1,0,1,1,1,381405384.2330817,-277.4450163495784
Parnaparin,1,1,1,0,0,0,3529.397850406044,-450.0732661352988
Parnaparin,1,1,1,0,0,1,3283.616343086332,-509.3389601545217
Parnaparin,1,1,1,0,1,0,201909545348.62634,-320.0018464458306
Parnaparin,1,1,1,0,1,1,205532747057.30353,-314.6960027695708
Parnaparin,1,1,1,1,0,0,4373803774.617997,-412.41423493707646
Parnaparin,1,1,1,1,0,1,1136015.9942069817,-508.2494281842885
Parnaparin,1,1,1,1,1,0,4835142048897.338,-243.86306184851415
Parnaparin,1,1,1,1,1,1,191873864807.47507,-309.7709836082495
Parnaparin,1,1,2,0,0,0,11526401.562184129,-439.74171727948533
Parnaparin,1,1,2,0,0,1,7009013.246368118,-495.91507282556967
Parnaparin,1,1,2,0,1,0,336995829445.9991,-306.58800915781643
Parnaparin,1,1,2,0,1,1,329644525984.14844,-271.98377479834136
Parnaparin,1,1,2,1,0,0,13529800054.739073,-430.90471772564985
Parnaparin,1,1,2,1,0,1,7017060.910743165,-494.00550360430987
Parnaparin,1,1,2,1,1,0,5751992048991.861,-275.69674664486536
Parnaparin,1,1,2,1,1,1,333837915491.02686,-270.4898182558163
Parnaparin,2,0,0,0,0,0,2.0877160833769986e-67,-471.3825325004808
Parnaparin,2,0,0,0,0,1,0.0011704707026678393,-390.5412775092782
Parnaparin,2,0,0,0,1,0,185.88372989569794,-332.5231036118678
Parnaparin,2,0,0,0,1,1,14344179.96252294,-244.0095053715485
Parnaparin,2,0,0,1,0,0,78396406.46131116,-434.35706915109756
Parnaparin,2,0,0,1,0,1,0.014781126723433301,-447.112433612003
Parnaparin,2,0,0,1,1,0,1197269603394.5884,-274.6835619048264
Parnaparin,2,0,0,1,1,1,885565125.1506195,-282.8320346049398
Parnaparin,2,0,1,0,0,0,787.0066258976963,-469.2035154893442
Parnaparin,2,0,1,0,0,1,783.8815125364122,-506.69081987413335
Parnaparin,2,0,1,0,1,0,735060282848.996,-328.3136613776144
Parnaparin,2,0,1,0,1,1,736326316090.7565,-273.8385638824453
Parnaparin,2,0,1,1,0,0,1621373986.725195,-461.39400019900984
Parnaparin,2,0,1,1,0,1,3562.048886002075,-504.6908947782812
Parnaparin,2,0,1,1,1,0,1288885391297.5415,-229.10798823632217
Parnaparin,2,0,1,1,1,1,735089479607.7665,-235.88658037082268
Parnaparin,2,0,2,0,0,0,429278891.13967514,-453.71278620203486
Parnaparin,2,0,2,0,0,1,268724369.8764434,-520.8978446180732
Parnaparin,2,0,2,0,1,0,3868049595.7849674,-323.12465809952505
Parnaparin,2,0,2,0,1,1,4119272167.2644286,-291.12424510308136
Parnaparin,2,0,2,1,0,0,3084929998.421709,-408.59305354154367
Parnaparin,2,0,2,1,0,1,268726600.2575151,-518.8978708875817
Parnaparin,2,0,2,1,1,0,1062911247116.4932,-258.4249196933973
Parnaparin,2,0,2,1,1,1,10066171955.354149,-321.90696398443475
Parnaparin,2,1,0,0,0,0,0.0,-451.21719046063936
Parnaparin,2,1,0,0,0,1,0.0006065133007956555,-454.79803887338596
Parnaparin,2,1,0,0,1,0,180107.801770421,-318.837289688468
Parnaparin,2,1,0,0,1,1,627582.8634909502,-277.39484266450893
Parnaparin,2,1,0,1,0,0,165767490.00918555,-457.0335999041328
Parnaparin,2,1,0,1,0,1,0.9457474458300499,-509.44152148475416
Parnaparin,2,1,0,1,1,0,4799902815297.602,-261.8338789809169
Parnaparin,2,1,0,1,1,1,4967765282.212982,-298.86605326989707
Parnaparin,2,1,1,0,0,0,2834762103.43567,-255.93398930582487
Parnaparin,2,1,1,0,0,1,1719514809257.6428,-272.5799932562289
Parnaparin,2,1,1,0,1,0,99297689811687.31,-310.2241211040893
Parnaparin,2,1,1,0,1,1,52028653795699.73,-264.1274671311116
Parnaparin,2,1,1,1,0,0,4.064066776573801e+19,-280.6138886989038
Parnaparin,2,1,1,1,0,1,1.2827985100731666e+17,-290.6782499732865
Parnaparin,2,1,1,1,1,0,77167948883067.66,-228.04841144265583
Parnaparin,2,1,1,1,1,1,41101835971244.14,-225.54951767480614
Parnaparin,2,1,2,0,0,0,11129241.350350985,-437.63731317729884
Parnaparin,2,1,2,0,0,1,9423166.764230873,-479.06352596128244
Parnaparin,2,1,2,0,1,0,991954138598.4283,-301.3031815013868
Parnaparin,2,1,2,0,1,1,998644190128.3789,-279.43785908262277
Parnaparin,2,1,2,1,0,0,15168507189.699074,-504.0241407064949
Parnaparin,2,1,2,1,0,1,8860075.10576656,-477.04347500021385
Parnaparin,2,1,2,1,1,0,3988575394778.2324,-243.60338815022467
Parnaparin,2,1,2,1,1,1,1018584307014.7291,-274.3986706565853
Bemiparin,0,0,0,0,0,0,100.0,156.94762110480508
Bemiparin,0,0,0,0,0,1,99.99999999999899,1349.4867941348296
Bemiparin,0,0,0,0,1,0,9.01827843099295,-0.34944278917627614
Bemiparin,0,0,0,0,1,1,8.161427845372602,1.174066482516655
Bemiparin,0,0,0,1,0,0,7.354938953977183,-0.6303174795484496
Bemiparin,0,0,0,1,0,1,80.91214229403285,1400.8131363159268
Bemiparin,0,0,0,1,1,0,5.42985704389087,4.498714360584613
Bemiparin,0,0,0,1,1,1,7.571710829643107,-2.8844245561359383
Bemiparin,0,0,1,0,0,0,96.29787231620904,98.55971835495717
Bemiparin,0,0,1,0,0,1,95.96814948846385,1091.5448621350681
Bemiparin,0,0,1,0,1,0,9.136666348244004,-20.54711453806667
Bemiparin,0,0,1,0,1,1,8.058921611003534,-13.989323023010577
Bemiparin,0,0,1,1,0,0,7.708273866269062,-21.784290176022907
Bemiparin,0,0,1,1,0,1,77.626256512142,1076.243507075672
Bemiparin,0,0,1,1,1,0,6.05857278010269,-8.847157527050967
Bemiparin,0,0,1,1,1,1,7.884226362755591,-17.960123845073873
Bemiparin,0,0,2,0,0,0,91.51488507638965,58.42722523305306
Bemiparin,0,0,2,0,0,1,93.02689042512368,1380.2805422088975
Bemiparin,0,0,2,0,1,0,9.033279049939342,-23.937026137231292
Bemiparin,0,0,2,0,1,1,7.919568165641433,-14.030479484458354
Bemiparin,0,0,2,1,0,0,7.927863239065126,-26.604642516735645
Bemiparin,0,0,2,1,0,1,75.29468396337697,1365.4908566234096
Bemiparin,0,0,2,1,1,0,10.348280273364443,-18.285855781559174
Bemiparin,0,0,2,1,1,1,8.726283959486135,-18.091697770694605
Bemiparin,0,1,0,0,0,0,5.401858617839001,-61.25479120042992
Bemiparin,0,1,0,0,0,1,5.401858617839058,1326.1028641869225
Bemiparin,0,1,0,0,1,0,6.744334397701965,-19.820884876340877
Bemiparin,0,1,0,0,1,1,3.0390289560293064,-14.3425857297506
Bemiparin,0,1,0,1,0,0,5.3836114430061635,-36.36745463898471
Bemiparin,0,1,0,1,0,1,5.626228264596887,1447.745591194557
Bemiparin,0,1,0,1,1,0,7.842853733634103,-16.520832150950614
Bemiparin,0,1,0,1,1,1,7.347555395815259,-16.399400142842875
Bemiparin,0,1,1,0,0,0,5.430282888024868,-57.78436020761274
Bemiparin,0,1,1,0,0,1,5.431690248622522,1514.4480895546621
Bemiparin,0,1,1,0,1,0,7.234170360225743,-18.52432339685452
Bemiparin,0,1,1,0,1,1,3.1364543427154437,-13.063344711407108
Bemiparin,0,1,1,1,0,0,6.276538246464476,-35.16539152096158
Bemiparin,0,1,1,1,0,1,5.662357764564571,1512.3118497490327
Bemiparin,0,1,1,1,1,0,8.33018300462609,-14.720481163715686
Bemiparin,0,1,1,1,1,1,8.69766397913944,-16.019554818498364
Bemiparin,0,1,2,0,0,0,5.7289802657978255,-57.22663042301359
Bemiparin,0,1,2,0,0,1,5.52066115739164,1530.1538864622812
Bemiparin,0,1,2,0,1,0,10.324654867033017,-18.555459193244154
Bemiparin,0,1,2,0,1,1,2.9019008574170684,-11.218860300500559
Bemiparin,0,1,2,1,0,0,5.938500242515148,-35.3347397659658
Bemiparin,0,1,2,1,0,1,5.707203882433109,1528.142983799708
Bemiparin,0,1,2,1,1,0,7.488620222654399,-13.33425218532431
Bemiparin,0,1,2,1,1,1,11.346402859222238,-14.560504028640047
Bemiparin,1,0,0,0,0,0,5.436361417707044,-61.109801128851004
Bemiparin,1,0,0,0,0,1,5.436361420807162,1412.8884624295983
Bemiparin,1,0,0,0,1,0,8.22818711921497,-24.47816685953067
Bemiparin,1,0,0,0,1,1,8.510016839929142,-18.33576046711877
Bemiparin,1,0,0,1,0,0,5.390177182637504,-34.36784049596112
Bemiparin,1,0,0,1,0,1,4.505973943590494,1397.0798801577516
Bemiparin,1,0,0,1,1,0,7.097485283862303,-19.70182378813861
Bemiparin,1,0,0,1,1,1,9.245498311449172,-17.839131878263736
Bemiparin,1,0,1,0,0,0,5.481573062830678,-58.07926137284663
Bemiparin,1,0,1,0,0,1,5.462987608193063,1485.057532940174
Bemiparin,1,0,1,0,1,0,8.855415266998106,-25.798085263031137
Bemiparin,1,0,1,0,1,1,9.476407516459371,-16.341869730041697
Bemiparin,1,0,1,1,0,0,7.294794547630813,-33.28290496684829
Bemiparin,1,0,1,1,0,1,4.46895883525086,1469.7577431160005
Bemiparin,1,0,1,1,1,0,5.036003643319932,-17.063961646294604
Bemiparin,1,0,1,1,1,1,9.103099117152736,-19.18171840442363
Bemiparin,1,0,2,0,0,0,4.931561806675271,-57.92168234615656
Bemiparin,1,0,2,0,0,1,5.296548793968848,1420.83758809156
Bemiparin,1,0,2,0,1,0,8.737582245020036,-23.077836506440928
Bemiparin,1,0,2,0,1,1,10.222222363489086,-12.495094807167082
Bemiparin,1,0,2,1,0,0,6.496412229097399,-34.385268532131334
Bemiparin,1,0,2,1,0,1,4.1946043595797535,1406.0467632915927
Bemiparin,1,0,2,1,1,0,5.290674448411059,-15.767435465082126
Bemiparin,1,0,2,1,1,1,9.06903576499352,-16.183636990178886
Bemiparin,1,1,0,0,0,0,5.446537544694074,-59.72873273941906
Bemiparin,1,1,0,0,0,1,5.446537544694132,1116.6876354174876
Bemiparin,1,1,0,0,1,0,6.6953447093404,-19.045403878878556
Bemiparin,1,1,0,0,1,1,3.1703788388196923,-12.286195890018064
Bemiparin,1,1,0,1,0,0,5.937975788418739,-32.72543706628364
Bemiparin,1,1,0,1,0,1,5.673767216526702,1114.428943934747
Bemiparin,1,1,0,1,1,0,8.59916030501854,-13.017943747721972
Bemiparin,1,1,0,1,1,1,7.6936844485258975,-14.45484015602057
Bemiparin,1,1,1,0,0,0,6.311617788515451,-59.51579666786594
Bemiparin,1,1,1,0,0,1,27805165428.07848,1317.402670127476
Bemiparin,1,1,1,0,1,0,7.470677303649483,-16.778720978320777
Bemiparin,1,1,1,0,1,1,2.9879261702217854,-11.24940667522019
Bemiparin,1,1,1,1,0,0,7.984163471852122,-35.10535262146927
Bemiparin,1,1,1,1,0,1,5132671.85581802,1378.3548297557932
Bemiparin,1,1,1,1,1,0,10.790607956950092,-14.336289043329842
Bemiparin,1,1,1,1,1,1,13.350827918564242,-15.451018890639858
Bemiparin,1,1,2,0,0,0,6.254007626361867,-56.43548693505551
Bemiparin,1,1,2,0,0,1,5.687813710547317,1428.8975345255112
Bemiparin,1,1,2,0,1,0,8.51691505117004,-19.774094046849672
Bemiparin,1,1,2,0,1,1,3.397356951702659,-10.884140667959475
Bemiparin,1,1,2,1,0,0,8.304458942259197,-33.43302601128209
Bemiparin,1,1,2,1,0,1,5.87258936968883,1426.8864893779164
Bemiparin,1,1,2,1,1,0,10.774652070993023,-12.336342426776547
Bemiparin,1,1,2,1,1,1,12.145745188760976,-13.915146763733212
Bemiparin,2,0,0,0,0,0,5.484685501579941,-57.75448743496487
Bemiparin,2,0,0,0,0,1,5.484685504998139,1331.490805580754
Bemiparin,2,0,0,0,1,0,8.639609198385516,-25.913079713108573
Bemiparin,2,0,0,0,1,1,9.68217330251253,-17.213600460624477
Bemiparin,2,0,0,1,0,0,7.745321089896919,-24.05759678785138
Bemiparin,2,0,0,1,0,1,4.550079213509059,1278.3679135819568
Bemiparin,2,0,0,1,1,0,5.614628420049042,-16.233329101486216
Bemiparin,2,0,0,1,1,1,9.810790979853225,-19.18612748839948
Bemiparin,2,0,1,0,0,0,5.969393559577282,-61.94877678307904
Bemiparin,2,0,1,0,0,1,5459066.347737813,1355.9702454491662
Bemiparin,2,0,1,0,1,0,8.87140320277795,-24.450963421092887
Bemiparin,2,0,1,0,1,1,9.744136942525806,-14.44348974857163
Bemiparin,2,0,1,1,0,0,5.980598134650214,-33.564674988068816
Bemiparin,2,0,1,1,0,1,298268271.6716001,1599.4084925645261
Bemiparin,2,0,1,1,1,0,5.177149248175928,-14.242913189833821
Bemiparin,2,0,1,1,1,1,8.957763154642945,-17.551938148386277
Bemiparin,2,0,2,0,0,0,6.071949846787388,-58.3501091678981
Bemiparin,2,0,2,0,0,1,106.28299066232618,1311.201210477169
Bemiparin,2,0,2,0,1,0,8.510785718369917,-21.74163456819723
Bemiparin,2,0,2,0,1,1,10.299091891967883,-10.501097007328
Bemiparin,2,0,2,1,0,0,6.540703914835673,-29.66032302161583
Bemiparin,2,0,2,1,0,1,1037.3936700175423,1296.382886620266
Bemiparin,2,0,2,1,1,0,5.456490416650054,-12.616437082769739
Bemiparin,2,0,2,1,1,1,8.728022324172757,-14.420343157212006
Bemiparin,2,1,0,0,0,0,5.433926357239707,-56.508148796607145
Bemiparin,2,1,0,0,0,1,5.433926357245729,1200.8148528377685
Bemiparin,2,1,0,0,1,0,9.666362458952865,-20.232756258231355
Bemiparin,2,1,0,0,1,1,4.2428890834262125,-11.567438444584376
Bemiparin,2,1,0,1,0,0,5.679170764523337,-29.073908820908528
Bemiparin,2,1,0,1,0,1,5.626872432525442,1163.5945382660002
Bemiparin,2,1,0,1,1,0,9.882206492114062,-13.272806608294463
Bemiparin,2,1,0,1,1,1,8.656128705720663,-14.000939701864993
Bemiparin,2,1,1,0,0,0,6.0637746155653325,-58.18490860619404
Bemiparin,2,1,1,0,0,1,250548634012.42023,1803.9270113638875
Bemiparin,2,1,1,0,1,0,10.829881529746324,-21.603020391894525
Bemiparin,2,1,1,0,1,1,3.0750013960101423,-12.465096238514114
Bemiparin,2,1,1,1,0,0,8.322566781224621,-31.230466047028614
Bemiparin,2,1,1,1,0,1,332387349766.02795,1799.7641480723812
Bemiparin,2,1,1,1,1,0,6.889230049130053,-12.22688906685616
Bemiparin,2,1,1,1,1,1,12.296457978629366,-14.377057156651926
Bemiparin,2,1,2,0,0,0,6.528295677054781,-55.128551792488395
Bemiparin,2,1,2,0,0,1,6.362288672458708,1451.0081268766958
Bemiparin,2,1,2,0,1,0,10.889614568748069,-18.993139902833665
Bemiparin,2,1,2,0,1,1,3.150433099077283,-9.246218753402704
Bemiparin,2,1,2,1,0,0,8.180969223810553,-30.803423815029227
Bemiparin,2,1,2,1,0,1,6.506744152466147,1448.9972283900456
Bemiparin,2,1,2,1,1,0,11.983138328874414,-11.042055763957144
Bemiparin,2,1,2,1,1,1,3.5291092445876595,-6.635028172059819
Fondaparinux,0,0,0,0,0,0,100.0,45.454114224938635
Fondaparinux,0,0,0,0,0,1,99.9999999999987,1361.4388311038365
Fondaparinux,0,0,0,0,1,0,10.745786689637312,-85.9422686621459
Fondaparinux,0,0,0,0,1,1,11.573856677347655,-46.72126641527089
Fondaparinux,0,0,0,1,0,0,14.484330420811514,-104.96790016099979
Fondaparinux,0,0,0,1,0,1,148.89756670788873,1467.4639418991528
Fondaparinux,0,0,0,1,1,0,14.055546030534764,-50.340162684374704
Fondaparinux,0,0,0,1,1,1,15.623109103631055,-45.39118721042432
Fondaparinux,0,0,1,0,0,0,97.52077476142217,-7.780607427025126
Fondaparinux,0,0,1,0,0,1,108.00968604470735,1296.6390001536308
Fondaparinux,0,0,1,0,1,0,10.134188397644833,-94.30802345761013
Fondaparinux,0,0,1,0,1,1,10.468281406959372,-51.89213265818039
Fondaparinux,0,0,1,1,0,0,14.076908964698246,-109.97178307165075
Fondaparinux,0,0,1,1,0,1,159.78134607033098,1322.27686805543
Fondaparinux,0,0,1,1,1,0,11.733123668101928,-58.68331615011192
Fondaparinux,0,0,1,1,1,1,13.413610240055815,-51.232540636244366
Fondaparinux,0,0,2,0,0,0,96.99529008155275,-1.1103809015929587
Fondaparinux,0,0,2,0,0,1,722354.8617813179,1339.4470172053407
Fondaparinux,0,0,2,0,1,0,7.359320700750486,-102.01335198141936
Fondaparinux,0,0,2,0,1,1,7.456743161049369,-55.0995244447683
Fondaparinux,0,0,2,1,0,0,14.617446838007497,-105.65870607763826
Fondaparinux,0,0,2,1,0,1,1059619.6973128838,1367.7925897831879
Fondaparinux,0,0,2,1,1,0,7.479997590842105,-64.5940449799361
Fondaparinux,0,0,2,1,1,1,7.4626040457587335,-52.56831128597483
Fondaparinux,0,1,0,0,0,0,13.638392914982841,-169.9514596260774
Fondaparinux,0,1,0,0,0,1,13.638392914982637,1564.094721876193
Fondaparinux,0,1,0,0,1,0,29.820984805400602,-110.58331185418659
Fondaparinux,0,1,0,0,1,1,19.925536401961693,-69.6579886374603
Fondaparinux,0,1,0,1,0,0,17.14919242455026,-121.36904905137713
Fondaparinux,0,1,0,1,0,1,17.629524594314404,1320.8981495703267
Fondaparinux,0,1,0,1,1,0,20.728560571520703,-73.19617907556932
Fondaparinux,0,1,0,1,1,1,18.0766646863615,-67.44048747591681
Fondaparinux,0,1,1,0,0,0,10.078352313822203,-178.70622979265323
Fondaparinux,0,1,1,0,0,1,6.083065558949894,1312.9653383162058
Fondaparinux,0,1,1,0,1,0,27.72479408204041,-116.63569190530247
Fondaparinux,0,1,1,0,1,1,17.202254607347186,-70.11345391276419
Fondaparinux,0,1,1,1,0,0,13.066332126422628,-130.42220276609788
Fondaparinux,0,1,1,1,0,1,10.547656872908242,1320.8176977533674
Fondaparinux,0,1,1,1,1,0,19.43209602891649,-76.5914184587435
Fondaparinux,0,1,1,1,1,1,11.281430185506057,-68.5441082569038
Fondaparinux,0,1,2,0,0,0,19.55588956622539,-179.80131568030293
Fondaparinux,0,1,2,0,0,1,18.105160977672043,1326.0255848063712
Fondaparinux,0,1,2,0,1,0,37.15859143318364,-114.1838597551095
Fondaparinux,0,1,2,0,1,1,29.133519442224,-67.74397193449086
Fondaparinux,0,1,2,1,0,0,22.55791020762175,-134.9812422714053
Fondaparinux,0,1,2,1,0,1,22.882676984910386,1333.7005836846372
Fondaparinux,0,1,2,1,1,0,32.8406670153894,-79.30561822049555
Fondaparinux,0,1,2,1,1,1,24.17145347220675,-66.70484971826473
Fondaparinux,1,0,0,0,0,0,23.195143970213408,-172.78095619959348
Fondaparinux,1,0,0,0,0,1,23.195143971038398,1387.3597517233977
Fondaparinux,1,0,0,0,1,0,7.301446405039017,-114.31793682030697
Fondaparinux,1,0,0,0,1,1,10.812508818391949,-71.99528619051992
Fondaparinux,1,0,0,1,0,0,11.643193833841313,-113.77733980322964
Fondaparinux,1,0,0,1,0,1,18.24853268218504,1413.692877082364
Fondaparinux,1,0,0,1,1,0,7.321225862276876,-71.56115487660742
Fondaparinux,1,0,0,1,1,1,7.200119085487504,-69.90119423420879
Fondaparinux,1,0,1,0,0,0,20.583843099762163,-187.72763706446383
Fondaparinux,1,0,1,0,0,1,12.050491013674042,1324.240618323982
Fondaparinux,1,0,1,0,1,0,48.71561258194686,-118.58183904458642
Fondaparinux,1,0,1,0,1,1,45.96373912076761,-73.67736788254486
Fondaparinux,1,0,1,1,0,0,21.19453959154609,-132.32276704599954
Fondaparinux,1,0,1,1,0,1,9.314641760793583,1349.878539183503
Fondaparinux,1,0,1,1,1,0,50.970985499576,-75.74810474272836
Fondaparinux,1,0,1,1,1,1,48.08892092803023,-71.44940373938948
Fondaparinux,1,0,2,0,0,0,27.497740151868914,-185.0331333897048
Fondaparinux,1,0,2,0,0,1,29.214287949236244,1355.2299666829324
Fondaparinux,1,0,2,0,1,0,59.96777151299312,-116.97588389053078
Fondaparinux,1,0,2,0,1,1,45.79997117896969,-69.94883927067411
Fondaparinux,1,0,2,1,0,0,37.990982640873334,-134.37700969495248
Fondaparinux,1,0,2,1,0,1,23.48546311018983,1380.172654154917
Fondaparinux,1,0,2,1,1,0,39.58180997844476,-77.35440353669257
Fondaparinux,1,0,2,1,1,1,48.801718369201566,-69.77263938550898
Fondaparinux,1,1,0,0,0,0,14.410160828715139,-186.18863489298187
Fondaparinux,1,1,0,0,0,1,14.410160828714764,1344.8408912189861
Fondaparinux,1,1,0,0,1,0,32.92310525766626,-122.30905954407316
Fondaparinux,1,1,0,0,1,1,21.29399674479665,-75.32134644171876
Fondaparinux,1,1,0,1,0,0,18.17585170969411,-128.74883255632545
Fondaparinux,1,1,0,1,0,1,18.972318609960585,1352.8704838792335
Fondaparinux,1,1,0,1,1,0,25.599114433966,-73.34360570682337
Fondaparinux,1,1,0,1,1,1,20.054774039481142,-72.15956093972626
Fondaparinux,1,1,1,0,0,0,12.939331021619058,-181.38697543868273
Fondaparinux,1,1,1,0,0,1,13.330380644833237,1575.8979309161266
Fondaparinux,1,1,1,0,1,0,32.396524166442056,-118.2495171550169
Fondaparinux,1,1,1,0,1,1,20.67875578610977,-70.16676432299947
Fondaparinux,1,1,1,1,0,0,16.33542031095809,-127.3187118702175
Fondaparinux,1,1,1,1,0,1,17.91486531873467,1583.7502734786651
Fondaparinux,1,1,1,1,1,0,24.241909761965115,-71.42246846182626
Fondaparinux,1,1,1,1,1,1,11.927119788119418,-67.54791271441859
Fondaparinux,1,1,2,0,0,0,19.070084847734204,-177.81667649378
Fondaparinux,1,1,2,0,0,1,17.850222729848163,1060.1409238711099
Fondaparinux,1,1,2,0,1,0,35.86877229731131,-112.9464540322754
Fondaparinux,1,1,2,0,1,1,31.78297122847953,-66.42657828087245
Fondaparinux,1,1,2,1,0,0,26.12695391502849,-128.6832500962463
Fondaparinux,1,1,2,1,0,1,22.616698045717296,1067.8181100425065
Fondaparinux,1,1,2,1,1,0,32.55510219326821,-73.66376519462368
Fondaparinux,1,1,2,1,1,1,26.08685046191907,-64.98797434026021
Fondaparinux,2,0,0,0,0,0,27.84085718751842,-188.82608925122565
Fondaparinux,2,0,0,0,0,1,27.84085718928772,1426.5207945374914
Fondaparinux,2,0,0,0,1,0,48.863285971317936,-120.73856712889976
Fondaparinux,2,0,0,0,1,1,50.680309795978715,-78.23577021839519
Fondaparinux,2,0,0,1,0,0,30.088062344037663,-129.43862309635705
Fondaparinux,2,0,0,1,0,1,22.820946374822295,1364.0915260538106
Fondaparinux,2,0,0,1,1,0,59.890489949049176,-72.29927388036482
Fondaparinux,2,0,0,1,1,1,50.25560159234191,-71.26629330302723
Fondaparinux,2,0,1,0,0,0,24.14812435968734,-190.066857348115
Fondaparinux,2,0,1,0,0,1,20.52051337011597,1411.74966952988
Fondaparinux,2,0,1,0,1,0,58.013207822062576,-119.89863727388504
Fondaparinux,2,0,1,0,1,1,49.92939289302789,-73.35353065531602
Fondaparinux,2,0,1,1,0,0,25.334941867125167,-129.5084411925826
Fondaparinux,2,0,1,1,0,1,15.733636444669955,1437.3875863505727
Fondaparinux,2,0,1,1,1,0,58.31353412300698,-70.60352307888726
Fondaparinux,2,0,1,1,1,1,47.369615298434844,-70.19995308719967
Fondaparinux,2,0,2,0,0,0,26.750291458544655,-183.79163661826152
Fondaparinux,2,0,2,0,0,1,27.920058152092185,1374.843580978512
Fondaparinux,2,0,2,0,1,0,67.04084740475692,-116.38677818285976
Fondaparinux,2,0,2,0,1,1,36.79500175635235,-68.14206534968577
Fondaparinux,2,0,2,1,0,0,32.74341514823742,-128.79622229678154
Fondaparinux,2,0,2,1,0,1,22.457161538921163,1399.7862691405865
Fondaparinux,2,0,2,1,1,0,26.186455562680116,-71.70874060868636
Fondaparinux,2,0,2,1,1,1,47.08903352136766,-67.8699566118107
Fondaparinux,2,1,0,0,0,0,11.8960484049123,-182.36933962415407
Fondaparinux,2,1,0,0,0,1,11.896048234452971,1448.8873670688758
Fondaparinux,2,1,0,0,1,0,32.0665952544245,-118.33447090478252
Fondaparinux,2,1,0,0,1,1,21.27455619432532,-73.32600774161386
Fondaparinux,2,1,0,1,0,0,15.823804657581142,-123.47655848214131
Fondaparinux,2,1,0,1,0,1,16.524232145668257,1438.0834961284936
Fondaparinux,2,1,0,1,1,0,15.44299978044613,-69.03586015739239
Fondaparinux,2,1,0,1,1,1,9.773184176744117,-68.62956776289792
Fondaparinux,2,1,1,0,0,0,12.179733265206002,-181.86548780693073
Fondaparinux,2,1,1,0,0,1,13857.983538600834,1349.2003924553953
Fondaparinux,2,1,1,0,1,0,32.09550271818899,-116.77938142603796
Fondaparinux,2,1,1,0,1,1,19.90820325305571,-67.76127871222275
Fondaparinux,2,1,1,1,0,0,14.699080249976525,-121.02743488624574
Fondaparinux,2,1,1,1,0,1,8771.28160228412,1357.0453374142985
Fondaparinux,2,1,1,1,1,0,13.091822136747746,-69.21098786737724
Fondaparinux,2,1,1,1,1,1,12.633527007242865,-67.24425617730087
Fondaparinux,2,1,2,0,0,0,13.634613946772134,-176.1932487630699
Fondaparinux,2,1,2,0,0,1,15.143634891655703,1226.0605467203502
Fondaparinux,2,1,2,0,1,0,34.9928180486883,-111.83692279905335
Fondaparinux,2,1,2,0,1,1,22.509664827145844,-67.7427349422897
Fondaparinux,2,1,2,1,0,0,17.76279008040178,-122.22794034185932
Fondaparinux,2,1,2,1,0,1,19.842960487863003,1233.735509682535
Fondaparinux,2,1,2,1,1,0,19.27166613142447,-69.1049812357767
Fondaparinux,2,1,2,1,1,1,10.162262762329838,-65.80587712042541
Dabigatran etexilate,0,0,0,0,0,0,100.0,232.42789130165247
Dabigatran etexilate,0,0,0,0,0,1,99.99999999999962,1691.0300792504383
Dabigatran etexilate,0,0,0,0,1,0,2.8051644228480357,-25.817443382233492
Dabigatran etexilate,0,0,0,0,1,1,2.7702034869431276,-21.51880126526632
Dabigatran etexilate,0,0,0,1,0,0,4.863245316488174,-33.21353581702832
Dabigatran etexilate,0,0,0,1,0,1,6.010527320599902,-35.73705527848261
Dabigatran etexilate,0,0,0,1,1,0,2.8699482221588286,-22.849156900891145
Dabigatran etexilate,0,0,0,1,1,1,2.7943834126685747,-23.356701616491854
Dabigatran etexilate,0,0,1,0,0,0,96.80134010373038,172.2320898349791
