drug,date,forecast,ci_lower,ci_upper
Heparin,2024-02-01,0.20172666787523114,0.17116207040434162,0.23229126534612066
Heparin,2024-03-01,0.2084322092513797,0.1777827322476946,0.2390816862550648
Heparin,2024-04-01,0.21510612120445832,0.18436647883951937,0.24584576356939727
Heparin,2024-05-01,0.22193466812449159,0.19109926155021273,0.25277007469877044
Heparin,2024-06-01,0.22898460558567846,0.19804750634456816,0.2599217048267887
Heparin,2024-07-01,0.23638277246783784,0.20533770524923542,0.26742783968644024
Heparin,2024-08-01,0.2437174806701338,0.21255780541186373,0.27487715592840384
Heparin,2024-09-01,0.25177451294204595,0.22049320627997315,0.28305581960411874
Heparin,2024-10-01,0.2597236286552585,0.22831326472656108,0.2911339925839559
Heparin,2024-11-01,0.2682313821514024,0.23668411276095147,0.29977865154185335
Heparin,2024-12-01,0.2768272142315909,0.24513474839461527,0.30851968006856656
Heparin,2025-01-01,0.28572093752486466,0.2538551271287638,0.31758674792096553
Heparin,2025-02-01,0.2949025479242875,0.2628727778391794,0.3269323180093956
Heparin,2025-03-01,0.304397777498908,0.272194257498768,0.336601297499048
Heparin,2025-04-01,0.31417905821538405,0.2817914657341018,0.3465666506966663
Heparin,2025-05-01,0.3242700736324513,0.2916875304865571,0.3568526167783455
Heparin,2025-06-01,0.33468555887264784,0.30189660752878267,0.367474510216513
Heparin,2025-07-01,0.3454452053088614,0.3124377847381536,0.37845262587956924
Heparin,2025-08-01,0.35652735575088923,0.3232887769159559,0.38976593458582254
Heparin,2025-09-01,0.36800332944232833,0.33452025046576445,0.4014864084188922
Heparin,2025-10-01,0.3798197515038584,0.3460781525697049,0.41356135043801184
Heparin,2025-11-01,0.39203940370861484,0.3580245617503054,0.4260542456669243
Heparin,2025-12-01,0.40463744922661565,0.3703339124561778,0.4389409859970535
Heparin,2026-01-01,0.41764206371885515,0.38303165074490725,0.45225247669280305
Heparin,2026-02-01,0.4310647993673027,0.39613242768069823,0.46599717105390714
Heparin,2026-03-01,0.444920369434032,0.4096482440520186,0.4801924948160454
Heparin,2026-04-01,0.4592197722238485,0.42358926694896315,0.4948502774987339
Heparin,2026-05-01,0.47397839342911435,0.4379700253878948,0.5099867614703338
Heparin,2026-06-01,0.48921136199527854,0.45280476632161737,0.5256179576689397
Heparin,2026-07-01,0.5049346399315129,0.4681085446309353,0.5417607352320905
Heparin,2026-08-01,0.5211614541400387,0.4838936551641439,0.5584292531159334
Heparin,2026-09-01,0.5379127041050291,0.5001800406572543,0.5756453675528039
Heparin,2026-10-01,0.5552001360348131,0.5169784661196541,0.5934218059499721
Heparin,2026-11-01,0.5730449934637001,0.5343091696816736,0.6117808172457265
Heparin,2026-12-01,0.5914622674841555,0.5521861130642625,0.6307384219040486
Heparin,2027-01-01,0.6104715943525576,0.5706276855832,0.6503155031219152
Heparin,2027-02-01,0.6300918851985116,0.5896521033866159,0.6705316670104072
Heparin,2027-03-01,0.6503428747950216,0.609277813021641,0.6914079365684023
Heparin,2027-04-01,0.6712446081679868,0.6295237360850591,0.7129654802509146
Heparin,2027-05-01,0.6928180866868123,0.6504097272208126,0.7352264461528121
Heparin,2027-06-01,0.715084928572584,0.6719562345808908,0.7582136225642772
Heparin,2027-07-01,0.7380674736809123,0.6941844044761084,0.7819505428857162
Heparin,2027-08-01,0.7617885285527385,0.7171158262011323,0.8064612309043446
Heparin,2027-09-01,0.786272193461396,0.7407733587541506,0.8317710281686413
Heparin,2027-10-01,0.8115425830907543,0.7651798510792444,0.8579053151022643
Heparin,2027-11-01,0.8376252927633244,0.790359607744808,0.8848909777818409
Heparin,2027-12-01,0.8645462038454674,0.8163371936808975,0.9127552140100373
Heparin,2028-01-01,0.8923323516401477,0.843138283530643,0.9415264197496523
Heparin,2028-02-01,0.9210115354216912,0.8707893413450172,0.9712337294983653
Heparin,2028-03-01,0.9506124646215599,0.8993176605142233,1.0019072687288966
Heparin,2028-04-01,0.98116474631109,0.928751419824033,1.033578072798147
Heparin,2028-05-01,1.0126989632680368,0.9591197429114794,1.066278183624594
Heparin,2028-06-01,1.0452466766906663,0.9904526995815499,1.1000406537997827
Heparin,2028-07-01,1.0788404642169687,1.0227813423138992,1.1348995861200382
Heparin,2028-08-01,1.1135139310726347,1.0561377157871916,1.1708901463580779
Heparin,2028-09-01,1.1493018059257432,1.090554951003464,1.2080486608480223
Heparin,2028-10-01,1.1862398747950584,1.126067197364169,1.246412552225948
Heparin,2028-11-01,1.2243651284396109,1.16270976813051,1.2860204887487117
Heparin,2028-12-01,1.2637157049704673,1.2005190810139612,1.3269123289269733
Heparin,2029-01-01,1.304330993164032,1.2395327578570172,1.3691292284710466
Heparin,2029-02-01,1.3462516396167095,1.2797896356635738,1.412713643569845
Heparin,2029-03-01,1.3895195985814246,1.3213298051110296,1.4577093920518196
Heparin,2029-04-01,1.4341781707634418,1.364194653012085,1.5041616885147986
Heparin,2029-05-01,1.480272050402694,1.4084269054888472,1.552117195316541
Heparin,2029-06-01,1.5278473678451472,1.4540706680640634,1.601624067626231
Heparin,2029-07-01,1.5769517362072103,1.5011714697808682,1.6527320026335524
Heparin,2029-08-01,1.627634297366343,1.5497763065862882,1.7054922881463976
Heparin,2029-09-01,1.6799457759558498,1.5999336926580483,1.7599578592536513
Heparin,2029-10-01,1.7339385223268353,1.6516937006386547,1.816183344015016
Heparin,2029-11-01,1.7896665735724107,1.7051080198723243,1.874225127272497
Heparin,2029-12-01,1.847185700302951,1.7602300003335107,1.9341414002723913
Heparin,2030-01-01,1.9065534675009321,1.8171147104501344,1.9959922245517299
Heparin,2030-02-01,1.9678292896348812,1.8758189897472575,2.059839589522505
Heparin,2030-03-01,2.031074490829187,1.9364015052435999,2.125747476414774
Heparin,2030-04-01,2.0963523659895933,1.9989228099760359,2.1937819220031507
Heparin,2030-05-01,2.1637282444378982,2.063445403350388,2.2640110855254085
Heparin,2030-06-01,2.233269555125754,2.1300337931250963,2.336505317126412
Heparin,2030-07-01,2.305045894155231,2.19875455962963,2.411337228680832
Heparin,2030-08-01,2.3791290943012915,2.2696764219095944,2.4885817666929886
Heparin,2030-09-01,2.4555932972736154,2.3428703065325185,2.5683162880147123
Heparin,2030-10-01,2.534515027313005,2.4184094176458686,2.6506206369801415
Heparin,2030-11-01,2.6159732684438,2.4963693106048024,2.7355772262827975
Heparin,2030-12-01,2.7000495429549614,2.576827966738225,2.823271119171698
Nadroparin,2023-01-01,0.03,0.0020442935942785005,0.057955706405721494
Nadroparin,2023-02-01,0.03,-0.009535339144691762,0.06953533914469176
Nadroparin,2023-03-01,0.03,-0.01842070385618836,0.07842070385618835
Nadroparin,2023-04-01,0.03,-0.025911412811442998,0.08591141281144299
Nadroparin,2023-05-01,0.03,-0.03251085988221959,0.09251085988221959
Nadroparin,2023-06-01,0.03,-0.03847721609307281,0.0984772160930728
Nadroparin,2023-07-01,0.03,-0.04396384687467443,0.10396384687467443
Nadroparin,2023-08-01,0.03,-0.049070678289383524,0.10907067828938352
Nadroparin,2023-09-01,0.03,-0.053867119217164514,0.11386711921716451
Nadroparin,2023-10-01,0.03,-0.058403705841039155,0.11840370584103915
Nadroparin,2023-11-01,0.03,-0.06271858889711318,0.12271858889711318
Nadroparin,2023-12-01,0.03,-0.06684140771237672,0.12684140771237673
Nadroparin,2024-01-01,0.03,-0.07079573288764597,0.13079573288764595
Nadroparin,2024-02-01,0.03,-0.07460067537545144,0.13460067537545145
Nadroparin,2024-03-01,0.03,-0.07827198534082339,0.13827198534082338
Nadroparin,2024-04-01,0.03,-0.081822825622886,0.141822825622886
Nadroparin,2024-05-01,0.03,-0.08526433034954599,0.145264330349546
Nadroparin,2024-06-01,0.03,-0.08860601743407527,0.14860601743407525
Nadroparin,2024-07-01,0.03,-0.09185609911783268,0.15185609911783268
Nadroparin,2024-08-01,0.03,-0.09502171976443918,0.15502171976443918
Nadroparin,2024-09-01,0.03,-0.09810914071018065,0.15810914071018065
Nadroparin,2024-10-01,0.03,-0.10112388590239293,0.16112388590239293
Nadroparin,2024-11-01,0.03,-0.1040708580370345,0.1640708580370345
Nadroparin,2024-12-01,0.03,-0.10695443218614561,0.1669544321861456
Nadroparin,2025-01-01,0.03,-0.10977853202860749,0.1697785320286075
Nadroparin,2025-02-01,0.03,-0.11254669247904472,0.17254669247904472
Nadroparin,2025-03-01,0.03,-0.11526211156856508,0.17526211156856508
Nadroparin,2025-04-01,0.03,-0.11792769374934886,0.17792769374934886
Nadroparin,2025-05-01,0.03,-0.12054608629467606,0.18054608629467606
Nadroparin,2025-06-01,0.03,-0.12311971009405337,0.18311971009405337
Nadroparin,2025-07-01,0.03,-0.12565078586351514,0.18565078586351513
Nadroparin,2025-08-01,0.03,-0.12814135657876705,0.18814135657876704
Nadroparin,2025-09-01,0.03,-0.13059330677589162,0.19059330677589162
Nadroparin,2025-10-01,0.03,-0.13300837923818068,0.19300837923818068
Nadroparin,2025-11-01,0.03,-0.1353881894891574,0.1953881894891574
Nadroparin,2025-12-01,0.03,-0.13773423843432903,0.19773423843432902
Nadroparin,2026-01-01,0.03,-0.14004792343274067,0.20004792343274067
Nadroparin,2026-02-01,0.03,-0.14233054803031914,0.20233054803031914
Nadroparin,2026-03-01,0.03,-0.14458333054754405,0.20458333054754405
Nadroparin,2026-04-01,0.03,-0.1468074116820783,0.2068074116820783
Nadroparin,2026-05-01,0.03,-0.14900386126103207,0.20900386126103207
Nadroparin,2026-06-01,0.03,-0.15117368425630065,0.21117368425630065
Nadroparin,2026-07-01,0.03,-0.15331782615895434,0.21331782615895434
Nadroparin,2026-08-01,0.03,-0.15543717779422633,0.21543717779422633
Nadroparin,2026-09-01,0.03,-0.15753257964665873,0.21753257964665873
Nadroparin,2026-10-01,0.03,-0.15960482575497198,0.21960482575497198
Nadroparin,2026-11-01,0.03,-0.1616546672278455,0.2216546672278455
Nadroparin,2026-12-01,0.03,-0.16368281542475338,0.22368281542475338
Nadroparin,2027-01-01,0.03,-0.16568994484005042,0.22568994484005042
Nadroparin,2027-02-01,0.03,-0.1676766957234587,0.2276766957234587
Nadroparin,2027-03-01,0.03,-0.16964367646581688,0.22964367646581688
Nadroparin,2027-04-01,0.03,-0.17159146577529183,0.23159146577529183
Nadroparin,2027-05-01,0.03,-0.1735206146661157,0.2335206146661157
Nadroparin,2027-06-01,0.03,-0.1754316482792183,0.2354316482792183
Nadroparin,2027-07-01,0.03,-0.1773250675518022,0.2373250675518022
Nadroparin,2027-08-01,0.03,-0.17920135075090274,0.23920135075090274
Nadroparin,2027-09-01,0.03,-0.18106095488423513,0.24106095488423512
Nadroparin,2027-10-01,0.03,-0.18290431700012103,0.24290431700012102
Nadroparin,2027-11-01,0.03,-0.18473185538697076,0.24473185538697076
Nadroparin,2027-12-01,0.03,-0.1865439706816466,0.2465439706816466
Nadroparin,2028-01-01,0.03,-0.18834104689502779,0.24834104689502778
Nadroparin,2028-02-01,0.03,-0.19012345236221337,0.25012345236221334
Nadroparin,2028-03-01,0.03,-0.19189154062402314,0.25189154062402314
Nadroparin,2028-04-01,0.03,-0.19364565124577185,0.2536456512457719
Nadroparin,2028-05-01,0.03,-0.19538611057868738,0.2553861105786874
Nadroparin,2028-06-01,0.03,-0.1971132324688088,0.2571132324688088
Nadroparin,2028-07-01,0.03,-0.1988273189177247,0.2588273189177247
Nadroparin,2028-08-01,0.03,-0.20052866069909178,0.26052866069909175
Nadroparin,2028-09-01,0.03,-0.20221753793449768,0.26221753793449765
Nadroparin,2028-10-01,0.03,-0.20389422063189758,0.2638942206318976
Nadroparin,2028-11-01,0.03,-0.20555896918955488,0.2655589691895549
Nadroparin,2028-12-01,0.03,-0.20721203486815032,0.2672120348681503
Nadroparin,2029-01-01,0.03,-0.20885366023348156,0.26885366023348156
Nadroparin,2029-02-01,0.03,-0.21048407957196325,0.27048407957196324
Nadroparin,2029-03-01,0.03,-0.2121035192809416,0.27210351928094156
Nadroparin,2029-04-01,0.03,-0.21371219823566515,0.27371219823566517
Nadroparin,2029-05-01,0.03,-0.21531032813459575,0.27531032813459577
Nadroparin,2029-06-01,0.03,-0.2168981138246016,0.2768981138246016
Nadroparin,2029-07-01,0.03,-0.21847575360744728,0.27847575360744725
Nadroparin,2029-08-01,0.03,-0.22004343952887814,0.2800434395288781
Nadroparin,2029-09-01,0.03,-0.22160135765149327,0.2816013576514933
Nadroparin,2029-10-01,0.03,-0.22314968831250323,0.2831496883125032
Nadroparin,2029-11-01,0.03,-0.22468860636738433,0.28468860636738436
Nadroparin,2029-12-01,0.03,-0.22621828142036113,0.2862182814203611
Nadroparin,2030-01-01,0.03,-0.22773887804257678,0.2877388780425768
Nadroparin,2030-02-01,0.03,-0.22925055597874647,0.2892505559787465
Nadroparin,2030-03-01,0.03,-0.23075347034302732,0.29075347034302734
Nadroparin,2030-04-01,0.03,-0.2322477718047857,0.29224777180478567
Nadroparin,2030-05-01,0.03,-0.23373360676489044,0.29373360676489046
Nadroparin,2030-06-01,0.03,-0.23521111752311738,0.29521111752311735
Nadroparin,2030-07-01,0.03,-0.23668044243720546,0.2966804424372055
Nadroparin,2030-08-01,0.03,-0.2381417160740689,0.2981417160740689
Nadroparin,2030-09-01,0.03,-0.23959506935363165,0.29959506935363167
Nadroparin,2030-10-01,0.03,-0.24104062968572146,0.30104062968572143
Nadroparin,2030-11-01,0.03,-0.24247852110042592,0.30247852110042595
Nadroparin,2030-12-01,0.03,-0.24390886437229112,0.30390886437229114
Parnaparin,2023-01-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2023-02-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2023-03-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2023-04-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2023-05-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2023-06-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2023-07-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2023-08-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2023-09-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2023-10-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2023-11-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2023-12-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2024-01-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2024-02-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2024-03-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2024-04-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2024-05-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2024-06-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2024-07-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2024-08-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2024-09-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2024-10-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2024-11-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2024-12-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2025-01-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2025-02-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2025-03-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2025-04-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2025-05-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2025-06-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2025-07-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2025-08-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2025-09-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2025-10-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2025-11-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2025-12-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2026-01-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2026-02-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2026-03-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2026-04-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2026-05-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2026-06-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2026-07-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2026-08-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2026-09-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2026-10-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2026-11-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2026-12-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2027-01-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2027-02-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2027-03-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2027-04-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2027-05-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2027-06-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2027-07-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2027-08-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2027-09-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2027-10-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2027-11-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2027-12-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2028-01-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2028-02-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2028-03-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2028-04-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2028-05-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2028-06-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2028-07-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2028-08-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2028-09-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2028-10-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2028-11-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2028-12-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2029-01-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2029-02-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2029-03-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2029-04-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2029-05-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2029-06-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2029-07-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2029-08-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2029-09-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2029-10-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2029-11-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2029-12-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2030-01-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2030-02-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2030-03-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2030-04-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2030-05-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2030-06-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2030-07-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2030-08-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2030-09-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2030-10-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2030-11-01,0.0,-0.0068473293901687516,0.0068473293901687516
Parnaparin,2030-12-01,0.0,-0.0068473293901687516,0.0068473293901687516
Rivaroxaban,2023-01-01,9.345771026641287,8.862987167903862,9.828554885378713
Rivaroxaban,2023-02-01,9.731850585658684,9.233020015233674,10.230681156083694
Rivaroxaban,2023-03-01,9.49011789858418,8.949087409726214,10.031148387442144
Rivaroxaban,2023-04-01,9.261175180275831,8.64846702941902,9.873883331132642
Rivaroxaban,2023-05-01,9.496102226071587,8.821981913101386,10.170222539041788
Rivaroxaban,2023-06-01,9.623718379214049,8.894934094624729,10.352502663803369
Rivaroxaban,2023-07-01,9.075317834277476,8.295779664161298,9.854856004393653
Rivaroxaban,2023-08-01,9.409736675670604,8.582498566872585,10.236974784468623
Rivaroxaban,2023-09-01,9.452384083173488,8.580040070643829,10.324728095703147
Rivaroxaban,2023-10-01,9.198870426594413,8.283641789859518,10.114099063329308
Rivaroxaban,2023-11-01,9.32489759590024,8.368706315317244,10.281088876483235
Rivaroxaban,2023-12-01,9.2969316906138,8.301461944619279,10.292401436608321
Rivaroxaban,2024-01-01,9.346928597959716,8.186630985526001,10.50722621039343
Rivaroxaban,2024-02-01,9.298282166676604,8.122244540054226,10.474319793298982
Rivaroxaban,2024-03-01,9.289594030633952,8.040700340203218,10.538487721064685
Rivaroxaban,2024-04-01,9.290712231285593,7.956660467658238,10.624763994912948
Rivaroxaban,2024-05-01,9.291261529883235,7.878564981244098,10.703958078522371
Rivaroxaban,2024-06-01,9.291281601537678,7.804968996032087,10.777594207043268
Rivaroxaban,2024-07-01,9.291258757830276,7.734859149026225,10.847658366634327
Rivaroxaban,2024-08-01,9.291254835950722,7.667760503877275,10.91474916802417
Rivaroxaban,2024-09-01,9.291255381724655,7.603325182027479,10.97918558142183
Rivaroxaban,2024-10-01,9.291255635051453,7.541261084090813,11.041250186012093
Rivaroxaban,2024-11-01,9.291255642913306,7.481324070488752,11.10118721533786
Rivaroxaban,2024-12-01,9.291255632195554,7.42330927370304,11.159201990688068
Rivaroxaban,2025-01-01,9.291255630427619,7.367042818275763,11.215468442579475
Rivaroxaban,2025-02-01,9.291255630693128,7.312375567640672,11.270135693745583
Rivaroxaban,2025-03-01,9.291255630809875,7.259178452039217,11.323332809580533
Rivaroxaban,2025-04-01,9.29125563081285,7.207338881885643,11.375172379740057
Rivaroxaban,2025-05-01,9.291255630807827,7.156757944603849,11.425753317011804
Rivaroxaban,2025-06-01,9.291255630807031,7.107348185794079,11.475163075819983
Rivaroxaban,2025-07-01,9.291255630807159,7.059031832806596,11.523479428807722
Rivaroxaban,2025-08-01,9.291255630807212,7.01173935748591,11.570771904128515
Rivaroxaban,2025-09-01,9.291255630807214,6.965408302130424,11.617102959484004
Rivaroxaban,2025-10-01,9.291255630807212,6.919982312041684,11.66252894957274
Rivaroxaban,2025-11-01,9.291255630807212,6.875410331897201,11.707100929717225
Rivaroxaban,2025-12-01,9.291255630807212,6.831645933265359,11.750865328349064
Rivaroxaban,2026-01-01,9.291255630807212,6.7886467480174435,11.793864513596981
Rivaroxaban,2026-02-01,9.291255630807212,6.74637398794156,11.836137273672865
Rivaroxaban,2026-03-01,9.291255630807212,6.704792035051241,11.877719226563183
Rivaroxaban,2026-04-01,9.291255630807212,6.663868090274368,11.918643171340056
Rivaroxaban,2026-05-01,9.291255630807212,6.62357187066555,11.958939390948874
Rivaroxaban,2026-06-01,9.291255630807212,6.583875347193571,11.998635914420854
Rivaroxaban,2026-07-01,9.291255630807212,6.5447525166498295,12.037758744964595
Rivaroxaban,2026-08-01,9.291255630807212,6.506179202403041,12.076332059211383
Rivaroxaban,2026-09-01,9.291255630807212,6.46813287966286,12.114378381951564
Rivaroxaban,2026-10-01,9.291255630807212,6.430592521665351,12.151918739949075
Rivaroxaban,2026-11-01,9.291255630807212,6.3935384637977215,12.188972797816703
Rivaroxaban,2026-12-01,9.291255630807212,6.356952283169509,12.225558978444916
Rivaroxaban,2027-01-01,9.291255630807212,6.320816691536762,12.261694570077662
Rivaroxaban,2027-02-01,9.291255630807212,6.285115439813039,12.297395821801386
Rivaroxaban,2027-03-01,9.291255630807212,6.249833232670642,12.332678028943782
Rivaroxaban,2027-04-01,9.291255630807212,6.214955651958736,12.367555609655689
Rivaroxaban,2027-05-01,9.291255630807212,6.180469087850678,12.402042173763746
Rivaroxaban,2027-06-01,9.291255630807212,6.146360676787955,12.43615058482647
Rivaroxaban,2027-07-01,9.291255630807212,6.112618245418291,12.469893016196133
Rivaroxaban,2027-08-01,9.291255630807212,6.079230259835116,12.503281001779309
Rivaroxaban,2027-09-01,9.291255630807212,6.04618577951822,12.536325482096204
Rivaroxaban,2027-10-01,9.291255630807212,6.013474415454198,12.569036846160227
Rivaroxaban,2027-11-01,9.291255630807212,5.981086291982171,12.601424969632253
Rivaroxaban,2027-12-01,9.291255630807212,5.949012011967655,12.63349924964677
Rivaroxaban,2028-01-01,9.291255630807212,5.9172426249564545,12.66526863665797
Rivaroxaban,2028-02-01,9.291255630807212,5.885769598002733,12.696741663611691
Rivaroxaban,2028-03-01,9.291255630807212,5.854584788901821,12.727926472712603
Rivaroxaban,2028-04-01,9.291255630807212,5.82368042158982,12.758830840024604
Rivaroxaban,2028-05-01,9.291255630807212,5.793049063499421,12.789462198115004
Rivaroxaban,2028-06-01,9.291255630807212,5.7626836046850745,12.81982765692935
Rivaroxaban,2028-07-01,9.291255630807212,5.732577238551455,12.84993402306297
Rivaroxaban,2028-08-01,9.291255630807212,5.702723444037203,12.87978781757722
Rivaroxaban,2028-09-01,9.291255630807212,5.6731159691218505,12.909395292492574
Rivaroxaban,2028-10-01,9.291255630807212,5.643748815537775,12.93876244607665
Rivaroxaban,2028-11-01,9.291255630807212,5.614616224581288,12.967895037033138
Rivaroxaban,2028-12-01,9.291255630807212,5.585712663927778,12.996798597686647
Rivaroxaban,2029-01-01,9.291255630807212,5.557032815365428,13.025478446248997
Rivaroxaban,2029-02-01,9.291255630807212,5.5285715633704715,13.053939698243953
Rivaroxaban,2029-03-01,9.291255630807212,5.500323984454482,13.082187277159942
Rivaroxaban,2029-04-01,9.291255630807212,5.472285337220871,13.110225924393553
Rivaroxaban,2029-05-01,9.291255630807212,5.444451053073731,13.138060208540693
Rivaroxaban,2029-06-01,9.291255630807212,5.416816727527461,13.165694534086963
Rivaroxaban,2029-07-01,9.291255630807212,5.389378112070377,13.193133149544048
Rivaroxaban,2029-08-01,9.291255630807212,5.362131106539719,13.220380155074706
Rivaroxaban,2029-09-01,9.291255630807212,5.335071751969353,13.247439509645073
Rivaroxaban,2029-10-01,9.291255630807212,5.308196223874786,13.274315037739639
Rivaroxaban,2029-11-01,9.291255630807212,5.281500825943301,13.301010435671124
Rivaroxaban,2029-12-01,9.291255630807212,5.254981984099701,13.327529277514724
Rivaroxaban,2030-01-01,9.291255630807212,5.228636240920698,13.353875020693726
Rivaroxaban,2030-02-01,9.291255630807212,5.202460250373239,13.380051011241186
Rivaroxaban,2030-03-01,9.291255630807212,5.176450772854101,13.406060488760325
